kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
b+tree-rodinia-3.8.sm_75.ptx 263 : 1536000 8055744 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 237 : 6000 83425 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 255 : 6000 1025794 16960 0 0 6000 6000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 256 : 6000 37003 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 257 : 6000 0 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 259 : 6000 68724 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 264 : 1536000 8348839 0 0 0 0 0 0 6000 
b+tree-rodinia-3.8.sm_75.ptx 274 : 1536000 8321088 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 268 : 6000 943617 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 269 : 6000 66336 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 270 : 6000 952881 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 271 : 6000 65724 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 275 : 1536000 14199872 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 276 : 1536000 260356352 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 277 : 1536000 14088672 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 278 : 1536000 14161536 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 279 : 1536000 14219712 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 280 : 1536000 453616864 4530304 0 0 234592 48000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 281 : 1536000 299076768 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 282 : 1536000 9479168 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 283 : 1536000 9406432 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 286 : 1536000 9358304 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 287 : 1536000 8156512 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 291 : 1536000 9430464 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 292 : 1536000 9379936 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 293 : 1536000 8214400 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 189 : 2560000 13970616 0 0 0 0 0 0 10000 
b+tree-rodinia-3.8.sm_75.ptx 189 : 188583 32607544 0 0 0 31256 8928 0 0 
b+tree-rodinia-3.8.sm_75.ptx 526 : 1536000 14045536 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 193 : 10000 1558882 0 0 0 10000 10000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 193 : 6000 944537 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 530 : 6000 54617 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 195 : 6000 0 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 532 : 6000 36549 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 533 : 6000 54727 0 0 0 0 0 0 0 
