kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
histogram.6.sm_75.ptx 252 : 279680 2702784 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 253 : 279680 2743936 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 254 : 279680 2607840 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 255 : 279680 1911104 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 256 : 279680 2790272 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 257 : 279680 2759744 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 258 : 279680 16599744 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 259 : 279680 16745216 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 260 : 279680 16842208 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 261 : 279680 17053856 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 262 : 279680 2688608 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 263 : 279680 2688896 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 264 : 279680 2713408 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 265 : 279680 2747168 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 266 : 279680 2607936 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 267 : 279680 1935744 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 268 : 279680 2784448 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 269 : 279680 2772768 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 270 : 279680 16723264 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 271 : 279680 16841248 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 272 : 279680 16926944 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 273 : 279680 17092416 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 274 : 279680 2685600 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 275 : 279680 2691712 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 276 : 279680 2711904 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 277 : 279680 2736224 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 278 : 279680 2610240 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 279 : 279680 1931040 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 280 : 279680 2786592 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 281 : 279680 2767392 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 282 : 279680 16700608 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 283 : 279680 16777728 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 284 : 279680 16937536 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 285 : 279680 17090400 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 286 : 279680 2697440 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 287 : 279680 2702688 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 288 : 279680 2720192 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 289 : 279680 2738400 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 290 : 279680 2607456 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 291 : 279680 1925696 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 292 : 279680 2777408 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 293 : 279680 2783040 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 294 : 279680 16805280 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 295 : 279680 16859552 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 296 : 279680 17033312 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 297 : 279680 17111616 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 298 : 279680 2693312 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 299 : 279680 2694496 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 300 : 279680 2723040 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 301 : 279680 2740288 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 302 : 279680 2605664 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 303 : 279680 1930816 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 304 : 279680 2781696 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 305 : 279680 2783296 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 306 : 279680 16846336 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 307 : 279680 16909984 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 308 : 279680 17069152 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 309 : 279680 17159680 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 310 : 279680 2693280 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 311 : 279680 2690592 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 312 : 279680 2711040 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 313 : 279680 2750400 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 314 : 279680 2608416 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 315 : 279680 1930752 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 316 : 279680 2787072 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 317 : 279680 2773024 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 318 : 279680 16896448 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 319 : 279680 17023616 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 320 : 279680 17071168 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 321 : 279680 17175648 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 322 : 279680 2689568 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 323 : 279680 2704736 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 324 : 279680 2717312 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 325 : 279680 2737216 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 326 : 279680 2608000 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 327 : 279680 1934496 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 328 : 279680 2775264 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 329 : 279680 2787104 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 330 : 279680 16894656 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 331 : 279680 17049216 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 332 : 279680 17029344 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 333 : 279680 17107008 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 334 : 279680 2693792 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 335 : 279680 2702176 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 336 : 279680 2726208 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 337 : 279680 2740896 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 338 : 279680 2609536 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 339 : 279680 1920256 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 340 : 279680 2779040 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 341 : 279680 2775904 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 342 : 279680 16957920 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 343 : 279680 17075776 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 344 : 279680 17173184 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 345 : 279680 17219552 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 346 : 279680 2692480 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 347 : 279680 2706016 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 348 : 279680 2729312 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 349 : 279680 2741728 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 350 : 279680 2608960 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 351 : 279680 1926688 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 352 : 279680 2780992 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 353 : 279680 2775648 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 354 : 279680 16889504 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 355 : 279680 17031296 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 356 : 279680 17123072 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 357 : 279680 17153824 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 358 : 279680 2701056 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 359 : 279680 2702496 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 360 : 279680 2722432 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 361 : 279680 2748416 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 362 : 279680 2608096 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 363 : 279680 1926784 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 364 : 279680 2781344 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 365 : 279680 2766176 0 0 0 0 0 0 0 
histogram.6.sm_75.ptx 366 : 279680 16895648 0 17480 8740 0 0 0 0 
histogram.6.sm_75.ptx 367 : 279680 16987968 0 17480 8740 0 0 0 0 
